airport_id,name,city,country,iata_code,icao_code,latitude,longitude,utc_offset,dst,timezone,type,source,elevation_ft,max_runway_length_ft
4215,Nelson Ribeiro Guimarães Airport,Caldas Novas,Brazil,CLV,SBCN,-17.725299835205,-48.607498168945,-3,S,America/Sao_Paulo,airport,OurAirports,2307,6890
6034,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,JDO,SBJU,-7.21895980835,-39.270099639900000,-3,S,America/Fortaleza,airport,OurAirports,1342,6365
6036,Coronel Horácio de Mattos Airport,Lençóis,Brazil,LEC,SBLE,-12.4822998047,-41.2770004272,-3,S,America/Fortaleza,airport,OurAirports,1676,6831
6038,Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,MII,SBML,-22.1968994141,-49.926399231,-3,S,America/Sao_Paulo,airport,OurAirports,2134,4921
6039,Vitória da Conquista Airport,Vitória Da Conquista,Brazil,VDC,SBQV,-14.8627996445,-40.8630981445,-3,S,America/Fortaleza,airport,OurAirports,2940,6890
6040,Santa Maria Airport,Santa Maria,Brazil,RIA,SBSM,-29.711399,-53.688202,-3,S,America/Sao_Paulo,airport,OurAirports,287,8839
6073,Ji-Paraná Airport,Ji-Paraná,Brazil,JPR,SWJI,-10.870800018300000,-61.8465003967,-4,S,America/Boa_Vista,airport,OurAirports,598,5906
6735,Coronel Altino Machado de Oliveira Airport,Governador Valadares,Brazil,GVR,SBGV,-18.89520072937,-41.982200622559,-3,S,America/Sao_Paulo,airport,OurAirports,561,5581
7364,Cabo Frio Airport,Cabo Frio,Brazil,CFB,SBCB,-22.921699523900000,-42.074298858600000,-3,S,America/Sao_Paulo,airport,OurAirports,22,8366
7367,Presidente João Batista Figueiredo Airport,Sinop,Brazil,OPS,SWSI,-11.885000228881800,-55.58610916137700,-4,S,America/Campo_Grande,airport,OurAirports,1227,5348
7368,Gurupi Airport,Gurupi,Brazil,GRP,SWGI,-11.73960018157960,-49.132198333740200,-3,S,America/Fortaleza,airport,OurAirports,1148,5577
7369,Santana do Araguaia Airport,Santana do Araguaia,Brazil,CMP,SNKE,-9.31997013092041,-50.32849884033200,-3,S,America/Belem,airport,OurAirports,614,4921
7372,Parintins Airport,Parintins,Brazil,PIN,SWPI,-2.6730198860168500,-56.777198791503900,-4,S,America/Boa_Vista,airport,OurAirports,87,5906
7373,Barreiras Airport,Barreiras,Brazil,BRA,SNBR,-12.078900337219200,-45.00899887084960,-3,S,America/Fortaleza,airport,OurAirports,2451,5249
7374,Santa Terezinha Airport,Santa Terezinha,Brazil,STZ,SWST,-10.4647216796875,-50.518611907959000,-4,S,America/Campo_Grande,airport,OurAirports,663,4921
7375,Minaçu Airport,Minacu,Brazil,MQH,SBMC,-13.5491,-48.195301,-3,S,America/Sao_Paulo,airport,OurAirports,1401,4183
7376,Araguaína Airport,Araguaina,Brazil,AUX,SWGN,-7.22787,-48.240501,-3,S,America/Fortaleza,airport,OurAirports,771,5919
7380,Dourados Airport,Dourados,Brazil,DOU,SSDO,-22.2019,-54.926601,-4,S,America/Campo_Grande,airport,OurAirports,1503,6398
7382,Maestro Marinho Franco Airport,Rondonopolis,Brazil,ROO,SWRD,-16.586,-54.7248,-4,S,America/Campo_Grande,airport,OurAirports,1467,6070
7532,Carajás Airport,Parauapebas,Brazil,CKS,SBCJ,-6.11527776718,-50.0013885498,-3,S,America/Belem,airport,OurAirports,2064,6562
8180,Zona da Mata Regional Airport,Juiz de Fora,Brazil,IZA,SDZY,-21.5130558014,-43.1730575562,-3,S,America/Sao_Paulo,airport,OurAirports,1348,8284
8238,Bauru - Arealva Airport,Bauru,Brazil,JTC,SJTC,-22.166859140900000,-49.0502866745,-3,S,America/Sao_Paulo,airport,OurAirports,1962,6594
8239,Ourilândia do Norte Airport,Ourilandia do Norte,Brazil,OIA,SDOW,-6.763100147250000,-51.0499000549,-3,S,America/Belem,airport,OurAirports,751,3937
8240,Redenção Airport,Redencao,Brazil,RDC,SNDC,-8.033289909362790,-49.97990036010740,-3,S,America/Belem,airport,OurAirports,679,3150
8241,São Félix do Xingu Airport,Sao Felix do Xingu,Brazil,SXX,SNFX,-6.6413,-51.9523,-3,S,America/Belem,airport,OurAirports,656,5249
8242,Bonito Airport,Bointo,Brazil,BYO,SJDB,-21.247299,-56.452499,-4,S,America/Campo_Grande,airport,OurAirports,1180,6562
8243,São Félix do Araguaia Airport,Sao Felix do Araguaia,Brazil,SXO,SWFX,-11.632399559021000,-50.68960189819340,-4,S,America/Campo_Grande,airport,OurAirports,650,4757
8259,Oriximiná Airport,Oriximina,Brazil,ORX,SNOX,-1.7140799760818500,-55.83620071411130,-3,S,America/Belem,airport,OurAirports,262,5249
1191,Burgas Airport,Bourgas,Bulgaria,BOJ,LBBG,42.56959915161130,27.515199661254900,2,E,Europe/Sofia,airport,OurAirports,135,10499
1193,Plovdiv International Airport,Plovdiv,Bulgaria,PDV,LBPD,42.067799,24.8508,2,E,Europe/Sofia,airport,OurAirports,597,8202
1194,Sofia Airport,Sofia,Bulgaria,SOF,LBSF,42.696693420410200,23.411436080932600,2,E,Europe/Sofia,airport,OurAirports,1742,11811
1196,Varna Airport,Varna,Bulgaria,VAR,LBWN,43.232101,27.8251,2,E,Europe/Sofia,airport,OurAirports,230,8258
3034,Phnom Penh International Airport,Phnom-penh,Cambodia,PNH,VDPP,11.546600341796900,104.84400177002000,7,U,Asia/Phnom_Penh,airport,OurAirports,40,9843
3035,Siem Reap International Airport,Siem-reap,Cambodia,REP,VDSR,13.410699844400000,103.81300354,7,U,Asia/Phnom_Penh,airport,OurAirports,60,
4093,Sihanoukville International Airport,Sihanoukville,Cambodia,KOS,VDSV,10.57970047,103.637001038,7,N,Asia/Phnom_Penh,airport,OurAirports,33,8202
897,Douala International Airport,Douala,Cameroon,DLA,FKKD,4.0060801506,9.719479560850000,1,N,Africa/Douala,airport,OurAirports,33,9350
898,Salak Airport,Maroua,Cameroon,MVR,FKKL,10.451399803161600,14.257399559021000,1,N,Africa/Douala,airport,OurAirports,1390,6890
900,N'Gaoundéré Airport,N'gaoundere,Cameroon,NGE,FKKN,7.3570098876953100,13.559200286865200,1,N,Africa/Douala,airport,OurAirports,3655,8858
901,Garoua International Airport,Garoua,Cameroon,GOU,FKKR,9.33588981628418,13.370100021362300,1,N,Africa/Douala,airport,OurAirports,794,11032
4161,Yaoundé Nsimalen International Airport,Yaounde,Cameroon,NSI,FKYS,3.722559928894040,11.553299903869600,1,N,Africa/Douala,airport,OurAirports,2278,11155
27,Baie Comeau Airport,Baie Comeau,Canada,YBC,CYBC,49.13249969482420,-68.20439910888670,-5,A,America/Toronto,airport,OurAirports,71,6000
29,Baker Lake Airport,Baker Lake,Canada,YBK,CYBK,64.29889678960000,-96.077796936,-6,A,America/Winnipeg,airport,OurAirports,59,4200
30,Campbell River Airport,Campbell River,Canada,YBL,CYBL,49.950801849365200,-125.27100372314500,-8,A,America/Vancouver,airport,OurAirports,346,6499
32,Cambridge Bay Airport,Cambridge Bay,Canada,YCB,CYCB,69.1081008911,-105.138000488,-7,A,America/Edmonton,airport,OurAirports,90,5000
37,Kugluktuk Airport,Coppermine,Canada,YCO,CYCO,67.816704,-115.143997,-7,A,America/Edmonton,airport,OurAirports,74,5500
41,Coral Harbour Airport,Coral Harbour,Canada,YZS,CYZS,64.1932983398,-83.3593978882,-5,A,America/Coral_Harbour,airport,OurAirports,210,5000
45,Deer Lake Airport,Deer Lake,Canada,YDF,CYDF,49.21080017089840,-57.39139938354490,-3.5,A,America/St_Johns,airport,OurAirports,72,8005
49,Edmonton International Airport,Edmonton,Canada,YEG,CYEG,53.309700012200000,-113.580001831,-7,A,America/Edmonton,airport,OurAirports,2373,11000
50,Arviat Airport,Eskimo Point,Canada,YEK,CYEK,61.0942001343,-94.07080078120000,-6,A,America/Winnipeg,airport,OurAirports,32,4000
56,Fredericton Airport,Fredericton,Canada,YFC,CYFC,45.868900299072300,-66.53720092773440,-4,A,America/Halifax,airport,OurAirports,68,8005
61,Kingston Norman Rogers Airport,Kingston,Canada,YGK,CYGK,44.22529983520510,-76.5969009399414,-5,A,America/Toronto,airport,OurAirports,305,6001
68,Ulukhaktok Holman Airport,Holman Island,Canada,YHI,CYHI,70.76280212402340,-117.80599975585900,-7,A,America/Edmonton,airport,OurAirports,117,4300
69,Gjoa Haven Airport,Gjoa Haven,Canada,YHK,CYHK,68.635597229,-95.84970092770000,-7,A,America/Edmonton,airport,OurAirports,152,4400
70,John C. Munro Hamilton International Airport,Hamilton,Canada,YHM,CYHM,43.173599243200000,-79.93499755860000,-5,A,America/Toronto,airport,OurAirports,780,10006
73,Halifax / Stanfield International Airport,Halifax,Canada,YHZ,CYHZ,44.8807983398,-63.5085983276,-4,A,America/Halifax,airport,OurAirports,477,10500
79,Waterloo Airport,Waterloo,Canada,YKF,CYKF,43.460800170900000,-80.3786010742,-5,A,America/Toronto,airport,OurAirports,1054,7003
87,Kelowna International Airport,Kelowna,Canada,YLW,CYLW,49.9561004639,-119.377998352,-8,A,America/Vancouver,airport,OurAirports,1421,8900
90,Fort McMurray Airport,Fort Mcmurray,Canada,YMM,CYMM,56.653301239,-111.222000122,-7,A,America/Edmonton,airport,OurAirports,1211,7503
94,Natashquan Airport,Natashquan,Canada,YNA,CYNA,50.189998626709000,-61.78919982910160,-5,A,America/Toronto,airport,OurAirports,39,4494
100,Ottawa Macdonald-Cartier International Airport,Ottawa,Canada,YOW,CYOW,45.3224983215332,-75.66919708251950,-5,A,America/Toronto,airport,OurAirports,374,10000
111,Quebec Jean Lesage International Airport,Quebec,Canada,YQB,CYQB,46.7911,-71.393303,-5,A,America/Toronto,airport,OurAirports,244,9000
112,Red Deer Regional Airport,Red Deer Industrial,Canada,YQF,CYQF,52.18220138549810,-113.89399719238300,-7,A,America/Edmonton,airport,OurAirports,2968,7500
113,Windsor Airport,Windsor,Canada,YQG,CYQG,42.27560043334960,-82.95559692382810,-5,A,America/Toronto,airport,OurAirports,622,9000
116,Lethbridge County Airport,Lethbridge,Canada,YQL,CYQL,49.6302986145,-112.800003052,-7,A,America/Edmonton,airport,OurAirports,3048,6500
117,Greater Moncton International Airport,Moncton,Canada,YQM,CYQM,46.11220169067380,-64.67859649658200,-4,A,America/Halifax,airport,OurAirports,232,10001
119,Comox Airport,Comox,Canada,YQQ,CYQQ,49.71080017089840,-124.88700103759800,-8,A,America/Vancouver,airport,OurAirports,84,10000
120,Regina International Airport,Regina,Canada,YQR,CYQR,50.43190002441410,-104.66600036621100,-6,N,America/Regina,airport,OurAirports,1894,7900
121,Thunder Bay Airport,Thunder Bay,Canada,YQT,CYQT,48.37189865112310,-89.32389831542970,-5,A,America/Toronto,airport,OurAirports,653,7318
125,Gander International Airport,Gander,Canada,YQX,CYQX,48.9369010925293,-54.56809997558590,-3.5,A,America/St_Johns,airport,OurAirports,496,10200
126,Sydney / J.A. Douglas McCurdy Airport,Sydney,Canada,YQY,CYQY,46.1614,-60.047798,-4,A,America/Halifax,airport,OurAirports,203,7070
127,Quesnel Airport,Quesnel,Canada,YQZ,CYQZ,53.026100158691400,-122.51000213623000,-8,A,America/Vancouver,airport,OurAirports,1789,5500
132,Rankin Inlet Airport,Rankin Inlet,Canada,YRT,CYRT,62.8114013672,-92.1157989502,-6,A,America/Winnipeg,airport,OurAirports,94,6000
135,Saint John Airport,St. John,Canada,YSJ,CYSJ,45.31610107421880,-65.89029693603520,-4,A,America/Halifax,airport,OurAirports,357,7000
141,Thompson Airport,Thompson,Canada,YTH,CYTH,55.80110168457030,-97.86419677734380,-6,A,America/Winnipeg,airport,OurAirports,729,5800
146,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.4706001282,-73.7407989502,-5,A,America/Toronto,airport,OurAirports,118,11000
156,Vancouver International Airport,Vancouver,Canada,YVR,CYVR,49.193901062,-123.183998108,-8,A,America/Vancouver,airport,OurAirports,14,11500
160,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,Canada,YWG,CYWG,49.909999847400000,-97.2398986816,-6,A,America/Winnipeg,airport,OurAirports,783,11000
161,Wabush Airport,Wabush,Canada,YWK,CYWK,52.92190170288090,-66.8644027709961,-4,A,America/Halifax,airport,OurAirports,1808,6002
162,Williams Lake Airport,Williams Lake,Canada,YWL,CYWL,52.1831016541,-122.054000854,-8,A,America/Vancouver,airport,OurAirports,3085,7000
164,Cranbrook/Canadian Rockies International Airport,Cranbrook,Canada,YXC,CYXC,49.610801696777,-115.78199768066,-7,A,America/Edmonton,airport,OurAirports,3082,6000
166,Saskatoon John G. Diefenbaker International Airport,Saskatoon,Canada,YXE,CYXE,52.170799255371100,-106.69999694824200,-6,N,America/Regina,airport,OurAirports,1653,8300
167,Medicine Hat Airport,Medicine Hat,Canada,YXH,CYXH,50.01890182495120,-110.72100067138700,-7,A,America/Edmonton,airport,OurAirports,2352,5000
172,Prince George Airport,Prince George,Canada,YXS,CYXS,53.8894004822,-122.679000854,-8,A,America/Vancouver,airport,OurAirports,2267,11450
174,London Airport,London,Canada,YXU,CYXU,43.035599,-81.1539,-5,A,America/Toronto,airport,OurAirports,912,8800
175,Abbotsford Airport,Abbotsford,Canada,YXX,CYXX,49.025299072265600,-122.36100006103500,-8,A,America/Vancouver,airport,OurAirports,195,9600
176,Whitehorse / Erik Nielsen International Airport,Whitehorse,Canada,YXY,CYXY,60.7095985413,-135.067001343,-8,A,America/Vancouver,airport,OurAirports,2317,9497
178,Calgary International Airport,Calgary,Canada,YYC,CYYC,51.113899231,-114.019996643,-7,A,America/Edmonton,airport,OurAirports,3557,14000
182,Charlottetown Airport,Charlottetown,Canada,YYG,CYYG,46.290000915527300,-63.12110137939450,-4,A,America/Halifax,airport,OurAirports,160,7002
183,Taloyoak Airport,Spence Bay,Canada,YYH,CYYH,69.5466995239,-93.5766983032,-7,A,America/Edmonton,airport,OurAirports,92,4020
184,Victoria International Airport,Victoria,Canada,YYJ,CYYJ,48.646900177,-123.426002502,-8,A,America/Vancouver,airport,OurAirports,63,7000
187,Churchill Airport,Churchill,Canada,YYQ,CYYQ,58.739200592041000,-94.06500244140630,-6,A,America/Winnipeg,airport,OurAirports,94,9200
188,Goose Bay Airport,Goose Bay,Canada,YYR,CYYR,53.3191986084,-60.4258003235,-4,A,America/Halifax,airport,OurAirports,160,11046
189,St. John's International Airport,St. John's,Canada,YYT,CYYT,47.618598938,-52.7518997192,-3.5,A,America/St_Johns,airport,OurAirports,461,8502
192,Mont Joli Airport,Mont Joli,Canada,YYY,CYYY,48.60860061645510,-68.20809936523440,-5,A,America/Toronto,airport,OurAirports,172,6000
193,Lester B. Pearson International Airport,Toronto,Canada,YYZ,CYYZ,43.6772003174,-79.63059997560000,-5,A,America/Toronto,airport,OurAirports,569,11120
196,Yellowknife Airport,Yellowknife,Canada,YZF,CYZF,62.462799072265600,-114.44000244140600,-7,A,America/Edmonton,airport,OurAirports,675,7500
199,Chris Hadfield Airport,Sarnia,Canada,YZR,CYZR,42.9994010925293,-82.30889892578130,-5,A,America/Toronto,airport,OurAirports,594,5100
202,Sept-Îles Airport,Sept-iles,Canada,YZV,CYZV,50.22330093383790,-66.2656021118164,-5,A,America/Toronto,airport,OurAirports,180,6552
5457,Anahim Lake Airport,Anahim Lake,Canada,YAA,CAJ4,52.45249938964840,-125.3030014038090,-8,A,America/Vancouver,airport,OurAirports,3635,3930
5487,Chesterfield Inlet Airport,Chesterfield Inlet,Canada,YCS,CYCS,63.346900939900000,-90.73110198970000,-6,A,America/Winnipeg,airport,OurAirports,32,3600
5503,Chevery Airport,Chevery,Canada,YHR,CYHR,50.46889877319340,-59.63669967651370,-4,A,America/Blanc-Sablon,airport,OurAirports,39,4500
5534,Whale Cove Airport,Whale Cove,Canada,YXN,CYXN,62.24000167850000,-92.59809875490000,-6,A,America/Winnipeg,airport,OurAirports,40,4000
6738,Bella Coola Airport,Bella Coola,Canada,QBC,CYBD,52.387501,-126.596001,-8,A,America/Vancouver,airport,OurAirports,117,4200
6789,St Augustin Airport,St-Augustin,Canada,YIF,CYIF,51.2117004395,-58.6582984924,-4,A,America/Blanc-Sablon,airport,OurAirports,20,4590
7255,Havre St Pierre Airport,Havre-Saint-Pierre,Canada,YGV,CYGV,50.281898498535200,-63.61140060424810,-5,A,America/Toronto,airport,OurAirports,124,4500
2641,Chacalluta Airport,Arica,Chile,ARI,SCAR,-18.348499,-70.338699,-4,S,America/Santiago,airport,OurAirports,167,7119
2642,Balmaceda Airport,Balmaceda,Chile,BBA,SCBA,-45.916099548339800,-71.68949890136720,-4,S,America/Santiago,airport,OurAirports,1722,8205
2645,El Loa Airport,Calama,Chile,CJC,SCCF,-22.498199462890600,-68.90360260009770,-4,S,America/Santiago,airport,OurAirports,7543,9974
2647,Pdte. Carlos Ibañez del Campo Airport,Punta Arenas,Chile,PUQ,SCCI,-53.002602,-70.854599,-4,S,America/Santiago,airport,OurAirports,139,9154
2649,Diego Aracena Airport,Iquique,Chile,IQQ,SCDA,-20.535200119018600,-70.1812973022461,-4,S,America/Santiago,airport,OurAirports,155,10991
2650,Comodoro Arturo Merino Benítez International Airport,Santiago,Chile,SCL,SCEL,-33.393001556396500,-70.78579711914060,-4,S,America/Santiago,airport,OurAirports,1555,12303
2651,Andrés Sabella Gálvez International Airport,Antofagasta,Chile,ANF,SCFA,-23.444501,-70.445099,-4,S,America/Santiago,airport,OurAirports,455,9186
2656,Carriel Sur Airport,Concepcion,Chile,CCP,SCIE,-36.772701,-73.063103,-4,S,America/Santiago,airport,OurAirports,26,8530
2657,Mataveri Airport,Easter Island,Chile,IPC,SCIP,-27.1648006439,-109.42199707,-6,S,Pacific/Easter,airport,OurAirports,227,10827
2658,Cañal Bajo Carlos - Hott Siebert Airport,Osorno,Chile,ZOS,SCJO,-40.61119842529300,-73.06099700927730,-4,S,America/Santiago,airport,OurAirports,187,6398
2662,La Florida Airport,La Serena,Chile,LSC,SCSE,-29.916201,-71.199501,-4,S,America/Santiago,airport,OurAirports,481,6358
2665,El Tepual Airport,Puerto Montt,Chile,PMC,SCTE,-41.438899993896500,-73.09400177001950,-4,S,America/Santiago,airport,OurAirports,294,8694
2667,Pichoy Airport,Valdivia,Chile,ZAL,SCVD,-39.6500015259,-73.0860977173,-4,S,America/Santiago,airport,OurAirports,59,6870
9774,Mocopulli Airport,Castro,Chile,MHC,SCPQ,-42.340388,-73.715693,-4,S,America/Santiago,airport,OurAirports,528,6562
13754,La Araucanía Airport,Temuco,Chile,ZCO,SCQP,-38.9259,-72.6515,-3,S,,airport,OurAirports,333,8005
14109,Desierto de Atacama Airport,Copiapo,Chile,CPO,SCAT,-27.2611999512,-70.7791976929,,,,airport,OurAirports,670,7218
3364,Beijing Capital International Airport,Beijing,China,PEK,ZBAA,40.080101013183600,116.58499908447300,8,U,Asia/Shanghai,airport,OurAirports,116,12500
3366,Dongshan Airport,Hailar,China,HLD,ZBLA,49.2050018311,119.824996948,8,U,Asia/Shanghai,airport,OurAirports,2169,8530
3368,Tianjin Binhai International Airport,Tianjin,China,TSN,ZBTJ,39.124401092500000,117.346000671,8,U,Asia/Shanghai,airport,OurAirports,10,11811
3369,Taiyuan Wusu Airport,Taiyuan,China,TYN,ZBYN,37.74689865112310,112.62799835205100,8,U,Asia/Shanghai,airport,OurAirports,2575,10500
3370,Guangzhou Baiyun International Airport,Guangzhou,China,CAN,ZGGG,23.39240074157720,113.29900360107400,8,U,Asia/Shanghai,airport,OurAirports,50,12467
3371,Changsha Huanghua International Airport,Changcha,China,CSX,ZGHA,28.189199447600000,113.220001221,8,U,Asia/Shanghai,airport,OurAirports,217,12467
3372,Guilin Liangjiang International Airport,Guilin,China,KWL,ZGKL,25.21809959411620,110.03900146484400,8,U,Asia/Shanghai,airport,OurAirports,570,10499
3373,Nanning Wuxu Airport,Nanning,China,NNG,ZGNN,22.608299255371100,108.1719970703130,8,U,Asia/Shanghai,airport,OurAirports,421,10499
3374,Shenzhen Bao'an International Airport,Shenzhen,China,SZX,ZGSZ,22.639299392700200,113.81099700927700,8,U,Asia/Shanghai,airport,OurAirports,13,12467
3375,Zhengzhou Xinzheng International Airport,Zhengzhou,China,CGO,ZHCC,34.519699096700000,113.841003418,8,U,Asia/Shanghai,airport,OurAirports,495,11811
3376,Wuhan Tianhe International Airport,Wuhan,China,WUH,ZHHH,30.7838,114.208,8,U,Asia/Shanghai,airport,OurAirports,113,11811
3378,Lanzhou Zhongchuan Airport,Lanzhou,China,LHW,ZLLL,36.5152015686,103.620002747,8,U,Asia/Shanghai,airport,OurAirports,6388,13123
3379,Xi'an Xianyang International Airport,Xi'an,China,XIY,ZLXY,34.447102,108.751999,8,U,Asia/Shanghai,airport,OurAirports,1572,12467
3381,Xishuangbanna Gasa Airport,Jinghonggasa,China,JHG,ZPJH,21.973899841308600,100.76000213623000,8,U,Asia/Shanghai,airport,OurAirports,1815,7874
3382,Kunming Changshui International Airport,Kunming,China,KMG,ZPPP,25.1019444,102.9291667,8,N,Asia/Shanghai,airport,OurAirports,6903,14764
3383,Xiamen Gaoqi International Airport,Xiamen,China,XMN,ZSAM,24.54400062561040,118.12799835205100,8,U,Asia/Shanghai,airport,OurAirports,59,11155
3384,Nanchang Changbei International Airport,Nanchang,China,KHN,ZSCN,28.864999771118200,115.9000015258790,8,U,Asia/Shanghai,airport,OurAirports,143,11155
3385,Fuzhou Changle International Airport,Fuzhou,China,FOC,ZSFZ,25.935100555419900,119.66300201416000,8,U,Asia/Shanghai,airport,OurAirports,46,11841
3386,Hangzhou Xiaoshan International Airport,Hangzhou,China,HGH,ZSHC,30.22949981689450,120.43399810791000,8,U,Asia/Shanghai,airport,OurAirports,23,11811
